25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.863636
2, 133.71.254.13, 7.467407
3, 150.99.187.253, 8.553547
4, 150.99.84.105, 7.463606
5, 61.200.91.153, 7.532928
6, 129.250.3.233, 8.247351
7, 129.250.3.210, 7.887873
8, 129.250.66.106, 14.673462
9, None, None
10, 63.218.22.246, 168.481534
11, 63.218.23.150, 156.142643
12, 104.200.142.39, 174.852646
13, 107.152.102.17, 163.149324
1, 133.71.3.254, 1.685355
2, 133.71.254.13, 5.252055
3, 150.99.187.253, 1.437336
4, 150.99.90.81, 6.933660
5, 61.200.91.153, 8.739640
6, 129.250.3.233, 123.163187
7, 129.250.7.32, 7.853030
8, 129.250.2.118, 116.066246
9, 129.250.3.123, 125.388175
10, 216.221.157.89, 140.095751
11, 89.149.130.246, 168.195755
12, 208.116.217.30, 165.509728
13, 66.109.5.124, 172.562919
14, 66.109.6.35, 177.411851
15, 24.93.64.187, 174.428847
16, 24.25.62.219, 192.851090
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
